Phylum	Class	Order	Family	Genus	Species	Baltimore	Baltimore Group
			Tolecusatellitidae	Betasatellite	Tomato leaf curl Sri Lanka betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato leaf curl Yemen betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl China betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Rajasthan betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Shandong betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Thailand betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Vietnam betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Tomato yellow leaf curl Yunnan betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Vernonia yellow vein betasatellite	ssDNA	II
			Tolecusatellitidae	Betasatellite	Vernonia yellow vein Fujian betasatellite	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Croton yellow vein deltasatellite	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Malvastrum leaf curl deltasatellite	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sida golden yellow vein deltasatellite 1	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sida golden yellow vein deltasatellite 2	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sida golden yellow vein deltasatellite 3	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sweet potato leaf curl deltasatellite 1	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sweet potato leaf curl deltasatellite 2	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Sweet potato leaf curl deltasatellite 3	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Tomato leaf curl deltasatellite	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Tomato yellow leaf distortion deltasatellite 1	ssDNA	II
			Tolecusatellitidae	Deltasatellite	Tomato yellow leaf distortion deltasatellite 2	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Alphapleolipovirus	Alphapleolipovirus HHPV1	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Alphapleolipovirus	Alphapleolipovirus HHPV2	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Alphapleolipovirus	Alphapleolipovirus HRPV1	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Alphapleolipovirus	Alphapleolipovirus HRPV2	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Alphapleolipovirus	Alphapleolipovirus HRPV6	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HGPV1	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HHPV3	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HHPV4	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HRPV3	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HRPV9	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HRPV10	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HRPV11	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus HRPV12	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Betapleolipovirus	Betapleolipovirus SNJ2	ssDNA	II
Saleviricota	Huolimaviricetes	Haloruvirales	Pleolipoviridae	Gammapleolipovirus	Gammapleolipovirus His2	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 1	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 2	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 3	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 4	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 5	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 6	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 7	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 8	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 9	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 10	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 11	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 12	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 13	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 14	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 15	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 16	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 17	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 18	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 19	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 20	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 21	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 22	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 23	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 24	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 25	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 26	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 27	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 28	ssDNA	II
			Anelloviridae	Alphatorquevirus	Torque teno virus 29	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 1	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 2	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 3	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 4	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 5	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 6	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 7	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 8	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 9	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 10	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 11	ssDNA	II
			Anelloviridae	Betatorquevirus	Torque teno mini virus 12	ssDNA	II
			Anelloviridae	Deltatorquevirus	Torque teno tupaia virus	ssDNA	II
			Anelloviridae	Epsilontorquevirus	Torque teno tamarin virus	ssDNA	II
			Anelloviridae	Etatorquevirus	Torque teno felis virus	ssDNA	II
			Anelloviridae	Etatorquevirus	Torque teno felis virus 2	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 1	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 2	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 3	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 4	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 5	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 6	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 7	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 8	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 9	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 10	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 11	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 12	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 13	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 14	ssDNA	II
			Anelloviridae	Gammatorquevirus	Torque teno midi virus 15	ssDNA	II
			Anelloviridae	Gyrovirus	Chicken anemia virus	ssDNA	II
			Anelloviridae	Iotatorquevirus	Torque teno sus virus 1a	ssDNA	II
			Anelloviridae	Iotatorquevirus	Torque teno sus virus 1b	ssDNA	II
			Anelloviridae	Kappatorquevirus	Torque teno sus virus k2a	ssDNA	II
			Anelloviridae	Kappatorquevirus	Torque teno sus virus k2b	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno seal virus 1	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno seal virus 2	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno seal virus 3	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno seal virus 8	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno seal virus 9	ssDNA	II
			Anelloviridae	Lambdatorquevirus	Torque teno zalophus virus 1	ssDNA	II
			Anelloviridae	Mutorquevirus	Torque teno equus virus 1	ssDNA	II
			Anelloviridae	Nutorquevirus	Torque teno seal virus 4	ssDNA	II
			Anelloviridae	Nutorquevirus	Torque teno seal virus 5	ssDNA	II
			Anelloviridae	Thetatorquevirus	Torque teno canis virus	ssDNA	II
			Anelloviridae	Zetatorquevirus	Torque teno douroucouli virus	ssDNA	II
			Spiraviridae	Alphaspiravirus	Aeropyrum coil-shaped virus	ssDNA	II
			Avsunviroidae	Avsunviroid	Avocado sunblotch viroid	ssRNA(+)	IV
			Avsunviroidae	Elaviroid	Eggplant latent viroid	ssRNA(+)	IV
			Avsunviroidae	Pelamoviroid	Apple hammerhead viroid	ssRNA(+)	IV
			Avsunviroidae	Pelamoviroid	Chrysanthemum chlorotic mottle viroid	ssRNA(+)	IV
			Avsunviroidae	Pelamoviroid	Peach latent mosaic viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Apple dimple fruit viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Apple scar skin viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Australian grapevine viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Citrus bent leaf viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Citrus dwarfing viroid	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Citrus viroid V	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Citrus viroid VI	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Grapevine yellow speckle viroid 1	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Grapevine yellow speckle viroid 2	ssRNA(+)	IV
			Pospiviroidae	Apscaviroid	Pear blister canker viroid	ssRNA(+)	IV
			Pospiviroidae	Cocadviroid	Citrus bark cracking viroid	ssRNA(+)	IV
			Pospiviroidae	Cocadviroid	Coconut cadang-cadang viroid	ssRNA(+)	IV
			Pospiviroidae	Cocadviroid	Coconut tinangaja viroid	ssRNA(+)	IV
			Pospiviroidae	Cocadviroid	Hop latent viroid	ssRNA(+)	IV
			Pospiviroidae	Coleviroid	Coleus blumei viroid 1	ssRNA(+)	IV
			Pospiviroidae	Coleviroid	Coleus blumei viroid 2	ssRNA(+)	IV
			Pospiviroidae	Coleviroid	Coleus blumei viroid 3	ssRNA(+)	IV
			Pospiviroidae	Hostuviroid	Dahlia latent viroid	ssRNA(+)	IV
			Pospiviroidae	Hostuviroid	Hop stunt viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Chrysanthemum stunt viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Citrus exocortis viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Columnea latent viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Iresine viroid 1	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Pepper chat fruit viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Potato spindle tuber viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Tomato apical stunt viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Tomato chlorotic dwarf viroid	ssRNA(+)	IV
			Pospiviroidae	Pospiviroid	Tomato planta macho viroid	ssRNA(+)	IV
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Anopheles gambiae Moose virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Antheraea semotivirus Tamy	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Ascaris lumbricoides Tas virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Bombyx mori Pao virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Caenorhabditis elegans Cer13 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Drosophila melanogaster Bel virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Drosophila melanogaster Roo virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Drosophila semotivirus Max	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Drosophila simulans Ninja virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Schistosoma semotivirus Sinbad	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Belpaoviridae	Semotivirus	Takifugu rubripes Suzu virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Ceratitis capitata Yoyo virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila ananassae Tom virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster 17-6 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster 297 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster Gypsy virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster Idefix virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster Tirant virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila melanogaster Zam virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Drosophila virilis Tv1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Errantivirus	Trichoplusia ni TED virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Arabidopsis thaliana Athila virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Arabidopsis thaliana Tat4 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Bombyx mori Mag virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Caenorhabditis elegans Cer1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Cladosporium fulvum T-1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Dictyostelium discoideum Skipper virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila buzzatii Osvaldo virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila melanogaster 412 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila melanogaster Blastopia virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila melanogaster Mdg1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila melanogaster Mdg3 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila melanogaster Micropia virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Drosophila virilis Ulysses virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Fusarium oxysporum Skippy virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Lilium henryi Del1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Saccharomyces cerevisiae Ty3 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Schizosaccharomyces pombe Tf1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Schizosaccharomyces pombe Tf2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Takifugu rubripes Sushi virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Tribolium castaneum Woot virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Metaviridae	Metavirus	Tripneustis gratilla SURL virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Aedes aegypti Mosqcopia virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Candida albicans Tca2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Candida albicans Tca5 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Drosophila melanogaster 1731 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Drosophila melanogaster copia virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Saccharomyces cerevisiae Ty5 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Volvox carteri Lueckenbuesser virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Hemivirus	Volvox carteri Osser virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Arabidopsis thaliana Art1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Arabidopsis thaliana AtRE1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Arabidopsis thaliana evelknievel virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Arabidopsis thaliana Ta1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Brassica oleracea Melmoth virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Cajanus cajan Panzee virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Glycine max Tgmr virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Hordeum vulgare BARE-1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Nicotiana tabacum Tnt1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Nicotiana tabacum Tto1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Oryza australiensis RIRE1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Oryza longistaminata Retrofit virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Physarum polycephalum Tp1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Saccharomyces cerevisiae Ty1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Saccharomyces cerevisiae Ty2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Saccharomyces cerevisiae Ty4 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Solanum tuberosum Tst1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Triticum aestivum WIS2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Zea mays Hopscotch virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Pseudovirus	Zea mays Sto4 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Sirevirus	Arabidopsis thaliana Endovir virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Sirevirus	Glycine max SIRE1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Sirevirus	Lycopersicon esculentum ToRTL1 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Sirevirus	Zea mays Opie2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae	Sirevirus	Zea mays Prem2 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Pseudoviridae		Phaseolus vulgaris Tpv2-6 virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Avian carcinoma Mill Hill virus 2	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Avian leukosis virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Avian myeloblastosis virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Avian myelocytomatosis virus 29	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Avian sarcoma virus CT10	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Fujinami sarcoma virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Rous sarcoma virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	UR2 sarcoma virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Alpharetrovirus	Y73 sarcoma virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus	Jaagsiekte sheep retrovirus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus	Langur virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus	Mason-Pfizer monkey virus	ssRNA-RT	VI
Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Betaretrovirus	Mouse mammary tumor virus	ssRNA-RT	VI
